STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-01-29,11.63,,,0.03,0.3,0,29,30,24,,260,250,,,23.9,32,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-01-30,6.71,,,0.07,1.5,1,22,24,15,,270,280,,,16.1,19.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-01-31,4.92,,,0.07,0.7,1,22,30,15,,130,130,,,15,19.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-01,14.32,,,0.06,1,2,31,36,29,,250,260,,,23.9,36.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-02,11.18,,,0.11,2.4,3,28,30,14,,270,280,,,25.1,34,1,,,,,,,1,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-03,15.21,,,0,0,2,19,23,14,,270,280,,,23.9,33.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-04,14.09,,,0,0,1,21,29,16,,260,250,,,25.9,35.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-05,13.65,,,0.01,0.1,1,29,34,27,,260,250,,,23,33.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-06,5.82,,,0,0,1,30,35,25,,310,310,,,16.1,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-07,9.62,,,0.52,0,0,33,54,31,,220,220,,,21.9,30,1,,,,,1,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-08,15.21,,,0,0,0,41,56,23,,260,260,,,33.1,45,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-09,13.2,,,0.03,0.8,1,21,23,15,,280,280,,,23.9,33.1,1,,,,,,,1,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-10,12.97,,,0.13,2.5,1,22,31,19,,280,280,,,21.9,36,1,,,,,,,1,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-11,7.38,,,0,0,2,34,40,31,,290,290,,,14.1,19,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-12,8.28,,,0.43,1.5,0,33,36,30,,300,300,,,25.9,36,1,,,1,,1,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-13,13.65,,,0.25,4.9,4,30,33,26,,320,280,,,28,38,1,,,,,,1,1,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-14,8.5,,,0,0,4,30,44,16,,250,270,,,21.9,30,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-15,12.08,,,0.02,0.3,2,36,39,26,,300,310,,,21.9,29.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-16,14.54,,,0.04,0.8,1,24,26,20,,290,300,,,23,30,1,,,,,,,1,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-17,5.37,,,0,0.1,1,27,35,23,,280,280,,,13,18.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-18,13.65,,,0,0,0,44,63,30,,270,280,,,32,44.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-19,11.18,,,0,0,0,49,58,37,,280,270,,,21.9,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-20,7.61,,,0,0,0,37,40,29,,50,50,,,14.1,18.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-21,8.95,,,0.04,0,0,40,57,30,,200,200,,,18.1,25.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-22,3.58,,,0,0,0,51,64,36,,220,220,,,12.1,15,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-23,11.86,,,0,0,0,58,67,47,,260,270,,,30,38.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-24,6.26,,,0.35,0,0,48,64,40,,20,20,,,16.1,18.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-25,16.78,,,0.34,0.2,0,50,65,31,,270,250,,,32,42.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-26,14.54,,,0,0,0,32,36,27,,280,280,,,23.9,32,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-27,12.75,,,0,0,0,41,52,32,,260,280,,,25.1,32,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-02-28,5.59,,,0,0,0,45,59,35,,200,200,,,14.1,18.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-01,17,,,0.06,0,0,59,66,41,,260,250,,,49,64,,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-02,20.58,,,0.01,0.4,0,34,41,22,,290,290,,,38.9,52.1,,,,,,,,1,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-03,13.42,,,0,0.7,0,23,30,17,,320,330,,,32,42.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-04,8.28,,,0.04,1.9,2,17,18,6,,350,340,,,21,29.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-05,7.83,,,0,0,0,14,28,3,,130,130,,,16.1,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-06,7.61,,,0,0,0,36,59,24,,210,210,,,15,19,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-07,12.97,,,0.55,0,0,53,61,45,,220,220,,,25.1,35.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-08,19.91,,,0.01,0,0,48,54,38,,260,250,,,59.9,81,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-09,15.88,,,0,0,0,39,42,33,,280,280,,,28,36.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-10,15.43,,,0,0.4,0,29,33,15,,300,300,,,30,40.9,,,,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-11,11.41,,,0.04,1.5,0,16,19,12,,320,320,,,25.9,33.1,,,,,,,1,1,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-12,10.96,,,0,0.3,1,17,22,12,,330,340,,,23,29.1,,,,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-13,8.05,,,0.02,0.4,0,18,21,13,,60,60,,,17,21,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-14,15.66,,,0.96,16.2,2,20,24,18,,40,30,,,29.1,36,1,,,,,,,1,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-15,17.22,,,0.7,9.9,22,19,26,16,,310,340,,,31.1,40.9,,,,,,,,1,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-16,14.32,,,0,0,15,25,33,14,,270,260,,,28,35.1,,,,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-17,7.83,,,0,0,13,30,42,18,,270,270,,,13,17,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-18,9.17,,,0.08,1.1,11,32,35,25,,130,140,,,18.1,21.9,1,,,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-19,5.59,,,0,0,10,35,39,26,,30,10,,,12.1,15,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-20,4.03,,,0,0,8,31,41,20,,230,240,,,12.1,13,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-21,10.74,,,0,0,5,41,50,33,,320,320,,,28,38.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-22,13.2,,,0,0.1,3,27,33,19,,350,320,,,25.9,36,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-23,5.37,,,0,0,2,25,39,15,,140,140,,,14.1,19,,,,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-24,10.07,,,0.15,0,1,43,61,34,,270,270,,,23.9,35.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-25,10.74,,,0.44,0,0,38,41,35,,40,60,,,17,21.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-26,12.08,,,0.04,0,0,42,54,35,,180,160,,,21.9,29.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-27,11.41,,,0.02,0,0,51,59,47,,270,270,,,21.9,28,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-28,5.37,,,0,0,0,49,51,42,,360,360,,,13,16.1,1,1,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-29,5.82,,,0,0,0,43,48,35,,30,30,,,15,19,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-30,10.07,,,0.32,0.1,0,38,43,31,,130,100,,,18.1,25.1,1,,,1,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-03-31,10.29,,,1.22,0,0,40,45,36,,120,130,,,18.1,25.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-01,8.5,,,0.02,0,0,39,42,34,,30,10,,,15,18.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-02,8.95,,,0,0,0,43,59,30,,310,310,,,19.9,23.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-03,8.05,,,0.34,0,0,51,65,37,,110,140,,,23,29.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-04,18.12,,,0.52,0,0,55,67,44,,260,260,,,38,48.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-05,10.74,,,0,0,0,45,50,42,,270,280,,,23,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-06,11.41,,,1.38,0.5,0,47,52,33,,350,360,,,21,27.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-07,13.87,,,0.28,2,1,35,37,33,,320,340,,,25.1,34,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-08,11.63,,,0,0,0,39,51,31,,310,300,,,21,28,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-09,8.28,,,0,0,0,51,73,36,,200,210,,,15,19,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-10,9.84,,,0,0,0,67,80,56,,260,240,,,28,36,,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-11,8.95,,,0.1,0,0,65,69,54,,270,260,,,23,28,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-12,12.75,,,0,0,0,51,54,41,,270,270,,,21.9,28,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-13,5.37,,,0,0,0,45,55,34,,310,310,,,14.1,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-14,5.82,,,0,0,0,49,61,37,,40,60,,,16.1,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-15,8.95,,,0.08,0,0,54,70,39,,220,230,,,19.9,27.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-16,15.88,,,0,0,0,70,80,57,,270,260,,,36.9,51,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-17,12.08,,,0,0,0,56,57,41,,320,290,,,21,27.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-18,6.26,,,0,0,0,44,51,36,,40,10,,,15,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-19,10.07,,,0.25,0,0,53,60,45,,210,210,,,29.1,38,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-20,10.51,,,1.14,0,0,49,54,43,,60,60,,,21.9,25.9,1,1,1,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-21,12.08,,,0.01,0,0,53,59,47,,260,250,,,33.1,40.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-22,8.05,,,0,0,0,47,54,40,,330,300,,,15,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-23,5.59,,,0,0,0,51,68,36,,270,250,,,15,18.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-24,10.51,,,0,0,0,49,55,41,,60,40,,,18.1,23,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-25,8.95,,,0.21,0,0,52,65,42,,130,120,,,17,23,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-26,6.71,,,0,0,0,61,71,52,,50,130,,,14.1,21.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-27,10.29,,,0.21,0,0,70,86,57,,260,270,,,25.1,33.1,1,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-28,9.62,,,0,0,0,61,71,50,,250,250,,,25.1,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-29,8.5,,,0,0,0,58,64,45,,260,260,,,16.1,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-04-30,11.18,,,0.41,0,0,46,57,39,,60,60,,,23,28,1,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-01,6.26,,,1.24,0,0,54,70,43,,290,300,,,35.1,48.1,1,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-02,17.9,,,0.01,0,0,54,58,47,,260,270,,,36,46.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-03,12.53,,,0,0,0,49,57,42,,300,300,,,23.9,35.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-04,7.16,,,0.31,0,0,47,56,39,,200,140,,,17,21.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-05,7.61,,,0.84,0,0,51,58,49,,180,180,,,17,23.9,1,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-06,10.74,,,0.69,0,0,48,49,42,,270,260,,,21,23.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-07,12.53,,,0.08,0,0,43,47,39,,360,360,,,23.9,32,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-08,8.5,,,0,0,0,44,52,37,,320,330,,,23.9,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-09,6.71,,,0,0,0,44,51,37,,10,360,,,16.1,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-10,6.04,,,0,0,0,45,52,37,,30,80,,,18.1,23,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-11,8.28,,,0,0,0,49,59,42,,60,50,,,19.9,23.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-12,4.47,,,0,0,0,54,63,42,,50,40,,,17,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-13,3.8,,,0.01,0,0,56,61,48,,160,230,,,12.1,16.1,,,,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-14,9.17,,,0.14,0,0,53,65,42,,260,250,,,29.1,40,1,1,1,,1,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-15,10.96,,,0,0,0,56,66,48,,310,280,,,19.9,29.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-16,5.82,,,0.01,0,0,56,69,46,,190,220,,,12.1,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-17,10.51,,,0,0,0,72,86,54,,250,250,,,29.1,38,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-18,12.3,,,0.04,0,0,77,87,64,,270,270,,,25.9,34,,,1,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-19,8.05,,,0,0,0,64,69,53,,320,330,,,23,30,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-20,12.08,,,0,0,0,54,61,47,,70,70,,,19.9,25.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-21,11.41,,,0.13,0,0,61,73,54,,150,220,,,19.9,28,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-22,14.54,,,0.01,0,0,61,68,50,,290,270,,,29.1,38,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-23,7.16,,,0,0,0,60,76,48,,40,230,,,15,18.1,,,,,,,1,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-24,9.17,,,0,0,0,65,78,55,,130,120,,,21.9,28,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-25,8.95,,,1.59,0,0,61,68,55,,150,160,,,17,21.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-26,8.72,,,0.05,0,0,59,66,55,,270,270,,,17,21.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-27,3.8,,,0,0,0,60,67,53,,20,30,,,8.9,16.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-28,6.49,,,0,0,0,63,79,49,,190,190,,,18.1,23.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-29,9.17,,,0.11,0,0,69,77,61,,250,260,,,25.1,33.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-30,7.61,,,0.03,0,0,67,77,60,,260,270,,,19.9,27.1,,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-05-31,12.3,,,0,0,0,67,77,56,,250,240,,,32,40,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-01,9.4,,,0,0,0,62,66,53,,300,300,,,21.9,29.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-02,9.17,,,0,0,0,58,67,48,,300,300,,,23,34,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-03,6.93,,,0,0,0,59,70,48,,330,350,,,17,23.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-04,5.82,,,0.18,0,0,58,67,50,,190,200,,,16.1,19.9,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-05,6.04,,,0.69,0,0,60,66,56,,360,360,,,19.9,28,1,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-06,10.29,,,0.05,0,0,58,66,52,,40,50,,,21.9,28,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-07,7.16,,,0,0,0,58,69,51,,50,60,,,15,18.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-08,4.7,,,0,0,0,62,76,49,,40,20,,,15,19.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-09,10.29,,,0,0,0,66,79,52,,250,250,,,23.9,33.1,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-10,9.4,,,0,0,0,72,83,63,,290,290,,,21,28,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-11,15.21,,,0,0,0,78,86,68,,250,270,,,28,36.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-12,12.75,,,0,0,0,79,90,67,,280,270,,,25.9,36.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-13,5.82,,,0.03,0,0,75,83,61,,360,350,,,17,21,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-14,7.16,,,0,0,0,66,75,54,,40,20,,,17,21,1,1,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-15,7.16,,,0.88,0,0,67,80,55,,210,210,,,25.9,33.1,1,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-16,5.82,,,0,0,0,75,87,67,,290,360,,,14.1,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-17,8.5,,,0,0,0,78,88,69,,230,190,,,16.1,23.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-18,11.63,,,0.48,0,0,80,90,71,,270,270,,,29.1,40.9,1,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-19,6.71,,,0.09,0,0,73,80,66,,250,230,,,14.1,17,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-20,12.3,,,0.06,0,0,69,77,59,,260,260,,,25.1,33.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-21,8.05,,,0,0,0,66,74,56,,310,320,,,17,21,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-22,7.61,,,0,0,0,67,82,55,,250,260,,,18.1,23.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-23,9.17,,,0.19,0,0,77,81,71,,220,230,,,19.9,25.1,1,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-24,9.17,,,0.26,0,0,70,78,58,,270,270,,,18.1,25.1,1,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-25,9.62,,,0.17,0,0,64,76,56,,330,330,,,31.1,38.9,1,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-26,7.83,,,0.01,0,0,63,74,54,,230,220,,,35.1,42.9,,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-27,10.96,,,0.02,0,0,60,69,54,,270,280,,,25.1,34,,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-28,7.83,,,0,0,0,64,77,52,,260,300,,,18.1,25.9,,,,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-29,6.93,,,0.14,0,0,69,81,60,,220,220,,,16.1,21.9,,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-06-30,8.95,,,0.29,0,0,75,80,70,,270,260,,,23,31.1,1,,1,,,,,,,,,,,,,,
USW00014768,"ROCHESTER GREATER INTERNATIONAL, NY US",2017-07-01,8.5,,,0.37,0,0,73,78,64,,260,260,,,23.9,35.1,1,,,,,,,,,,,,,,,,
